100 250
61 89 38151.467640
61 90 17208.657066
61 91 17311.212234
61 92 19624.497301
61 93 27768.129112
61 94 24196.325941
61 95 26105.382191
61 96 27468.253171
61 97 25547.955106
61 98 32810.446652
61 99 17024.962090
61 100 23320.302091
62 63 2989.479567
62 64 18485.761668
62 65 30851.504858
62 66 24579.934952
62 67 11609.209165
62 68 11816.734833
62 69 6947.785093
62 70 29776.598409
62 71 21401.992584
62 72 21689.242760
62 73 21432.451256
62 74 15626.157579
62 75 16598.699656
62 76 21283.930170
62 77 31661.394004
62 78 11185.523881
62 79 17321.020530
62 80 6299.550493
62 81 17919.432558
62 82 21940.813645
62 83 25110.520625
62 84 2664.731501
62 85 14220.246111
62 86 16894.167264
62 87 27733.128349
62 88 38483.777337
62 89 4349.015765
62 90 23212.963355
62 91 25563.009156
62 92 22960.581124
62 93 29018.339679
62 94 16614.745002
62 95 16106.129148
62 96 19599.582753
62 97 31695.410865
62 98 16124.790772
62 99 33722.942984
62 100 17129.269247
63 64 16102.854106
63 65 28140.802441
63 66 21762.325079
63 67 9195.867406
63 68 9249.902766
63 69 4757.350456
63 70 26793.924667
63 71 20824.740696
63 72 18707.976736
63 73 18620.381316
63 74 14133.429078
63 75 14384.497383
63 76 18482.056259
63 77 28673.385537
63 78 12199.850978
63 79 14372.210234
63 80 3338.475592
63 81 14934.508159
63 82 19878.182589
63 83 22694.326678
63 84 5178.292260
63 85 11357.013652
63 86 15035.158761
63 87 24779.081784
63 88 35500.198585
63 89 4369.319875
63 90 20341.677057
63 91 22623.222490
63 92 20036.170828
63 93 27260.254717
63 94 13884.383854
63 95 13270.773725
63 96 17106.608230
63 97 29209.637179
63 98 14872.468782
63 99 30883.603287
63 100 14145.059773
64 65 13116.422962
64 66 8486.936174
64 67 17337.950427
64 68 16447.100050
64 69 11538.570497
64 70 16751.831912
64 71 14125.122944
64 72 13488.625882
64 73 17908.914720
64 74 6801.501494
64 75 20892.172584
64 76 5975.766199
64 77 18903.975045
64 78 17759.743974
64 79 8025.854263
64 80 14246.713227
64 81 11605.654009
64 82 4736.058667
64 83 6625.343403
64 84 21089.010607
64 85 14139.844389
64 86 23174.996876
64 87 18868.660747
64 88 26402.685314
64 89 20026.684107
64 90 17931.654308
64 91 11602.227016
64 92 9377.697680
64 93 33245.914664
64 94 16584.963589
64 95 5774.698827
64 96 1550.744845
64 97 13237.635483
64 98 25477.714815
64 99 16898.436781
64 100 9654.186316
65 66 6790.668530
65 67 26053.689826
65 68 25079.745451
65 69 24037.308424
65 70 10619.908957
65 71 24120.607689
65 72 15400.979978
65 73 20763.778683
65 74 19319.917264
65 75 27426.654076
65 76 9804.279128
65 77 11971.698074
65 78 30750.116041
65 79 14836.797598
65 80 25556.483550
65 81 16868.114545
65 82 12605.799103
65 83 7602.741389
65 84 33308.851081
65 85 21645.550012
65 86 30022.138490
65 87 16465.254599
65 88 17912.401850
65 89 31459.609967
65 90 19368.442767
65 91 8614.659788
65 92 9808.589423
65 93 36597.869582
65 94 22590.523767
65 95 14996.700012
65 96 11674.779554
65 97 4695.759977
65 98 33297.108629
65 99 4570.373430
65 100 16006.636753
66 67 19266.158431
66 68 18291.740275
66 69 17973.728045
66 70 8638.786387
66 71 21973.918207
66 72 9374.079806
66 73 14811.734691
66 74 15284.894992
66 75 20846.450419
66 76 3305.602961
66 77 10729.048661
66 78 26001.685028
66 79 8055.768591
66 80 19002.225820
66 81 10199.901041
66 82 10452.108559
66 83 6804.421798
66 84 26939.232619
66 85 14881.654712
66 86 23428.710091
66 87 12447.891001
66 88 18121.180717
66 89 24859.527187
66 90 13806.744448
66 91 3838.277083
66 92 3375.295326
66 93 30910.167150
66 94 16000.186669
66 95 8492.272275
66 96 6949.914071
66 97 9808.230268
66 98 26606.709163
66 99 9154.171545
66 100 9224.510884
67 68 975.596427
67 69 10743.395084
67 70 21369.219138
67 71 27086.461072
67 72 12607.992033
67 73 10463.767930
67 74 18927.171875
67 75 5274.365927
67 76 16538.133180
67 77 22859.604844
67 78 21008.666047
67 79 11290.305003
67 80 6541.473376
67 81 9530.239843
67 82 22013.765376
67 83 22895.728667
67 84 12397.112290
67 85 4549.997328
67 86 6553.102558
67 87 17666.687388
67 88 28767.269271
67 89 8657.002513
67 90 12518.609637
67 91 18519.309184
67 92 16443.158641
67 93 18539.077762
67 94 5531.029725
67 95 12052.163558
67 96 17584.235710
67 97 28532.879759
67 98 8157.619186
67 99 27533.894630
67 100 10050.007939
68 69 10352.683917
68 70 20501.345911
68 71 26478.960677
68 72 11748.639167
68 73 9898.018455
68 74 18243.240082
68 75 5572.698132
68 76 15564.204887
68 77 22025.634081
68 78 20820.165373
68 79 10315.153617
68 80 6361.603129
68 81 8594.745650
68 82 21138.148664
68 83 21946.261161
68 84 12796.420521
68 85 3624.091337
68 86 7157.482037
68 87 16952.303149
68 88 28038.345863
68 89 9159.444990
68 90 11893.029279
68 91 17575.076794
68 92 15479.498392
68 93 18932.698990
68 94 4954.585190
68 95 11108.795865
68 96 16661.171191
68 97 27561.307293
68 98 9030.718480
68 99 26582.384596
68 100 9077.539024
69 70 24011.587638
69 71 16814.569992
69 72 16730.913849
69 73 18018.033280
69 74 9509.953230
69 75 15924.147723
69 76 14670.133735
69 77 26026.988237
69 78 10861.409907
69 79 11412.260007
69 80 4507.005945
69 81 13012.962713
69 82 15141.188154
69 83 18162.922885
69 84 9556.947166
69 85 10938.844359
69 86 17246.439874
69 87 23043.920130
69 88 33209.286800
69 89 9043.027241
69 90 19351.772185
69 91 19411.210024
69 92 16752.907528
69 93 29269.106222
69 94 13911.951587
69 95 9674.451074
69 96 12663.358251
69 97 24750.454003
69 98 17993.903520
69 99 27121.879973
69 100 11693.575852
70 71 30575.138845
70 72 8762.978392
70 73 12783.525790
70 74 23485.199289
70 75 20757.600473
70 76 10815.091660
70 77 2156.958555
70 78 33423.799875
70 79 12608.643922
70 80 23584.267588
70 81 12147.822476
70 82 19086.541639
70 83 15056.476847
70 84 31754.479398
70 85 16911.336761
70 86 23251.565059
70 87 6350.683018
70 88 9670.395570
70 89 28880.532164
70 90 10798.813566
70 91 5153.965692
70 92 7627.656409
70 93 27257.356331
70 94 16421.371824
70 95 14547.449316
70 96 15293.921469
70 97 15269.349292
70 98 26931.891176
70 99 8554.236431
70 100 12649.367863
71 72 27368.243970
71 73 31159.511578
71 74 8524.336827
71 75 31893.576968
71 76 20025.881027
71 77 32692.141416
71 78 12644.100402
71 79 21448.723226
71 80 21305.462390
71 81 24840.139144
71 82 11752.366793
71 83 16615.932276
71 84 23797.957027
71 85 25652.409588
71 86 33624.557049
71 87 32980.431936
71 88 40086.459349
71 89 25097.067348
71 90 31577.422230
71 91 25502.860528
71 92 23458.707844
71 93 45147.584700
71 94 28594.694174
71 95 18819.085667
71 96 15419.736111
71 97 21576.116173
71 98 34755.672506
71 99 28625.543916
71 100 22862.170729
72 73 5443.893288
72 74 19148.361600
72 75 12401.137301
72 76 8539.368037
72 77 10301.893455
72 78 27112.670546
72 79 6086.897803
72 80 15394.048620
72 81 3787.322067
72 82 17545.934525
72 83 15561.727078
72 84 23445.050787
72 85 8184.676753
72 86 14979.240957
72 87 6330.158429
72 88 16796.329206
72 89 20339.921812
72 90 4621.616675
72 91 6849.802100
72 92 6008.264397
72 93 21536.747638
72 94 7785.159065
72 95 8722.615889
72 96 12556.921971
72 97 19103.793478
72 98 18519.574453
72 99 15664.310377
72 100 5137.101994
73 74 22681.831208
73 75 8189.107402
73 76 13691.807209
73 77 13698.736804
73 78 28859.631329
73 79 9904.206091
73 80 15349.433802
73 81 6359.599482
73 82 22314.132915
73 83 20830.547171
73 84 22652.741847
73 85 7292.974570
73 86 10561.549459
73 87 7621.635928
73 88 18622.023856
73 89 19057.298562
73 90 2202.393642
73 91 12155.071833
73 92 11439.574251
73 93 16113.003101
73 94 4946.335964
73 95 12418.962710
73 96 17238.474497
73 97 24545.463953
73 98 14306.886591
73 99 20616.050501
73 100 8350.423385
74 75 23536.741448
74 76 12670.157998
74 77 25641.654112
74 78 11557.465877
74 79 13114.222903
74 80 13716.616977
74 81 16401.182328
74 82 7355.811256
74 83 11951.347806
74 84 18270.162944
74 85 17168.921107
74 86 25397.546358
74 87 25035.096577
74 88 33152.211913
74 89 18492.855766
74 90 23198.435323
74 91 18331.898045
74 92 15973.187535
74 93 36704.348443
74 94 20087.122125
74 95 10461.106331
74 96 8335.342374
74 97 18348.596407
74 98 26850.793654
74 99 23410.646285
74 100 14442.610221
75 76 18698.515068
75 77 21833.172801
75 78 26282.941566
75 79 13603.901532
75 80 11814.001627
75 81 10664.004359
75 82 25627.022491
75 83 25637.235477
75 84 16991.312697
75 85 6752.412002
75 86 2598.105472
75 87 15797.085580
75 88 26684.496827
75 89 13099.076407
75 90 10379.911012
75 91 19135.061162
75 92 17625.619241
75 93 13367.517811
75 94 4846.610790
75 95 15191.118511
75 96 20810.752003
75 97 30572.122712
75 98 6174.290716
75 99 28060.917155
75 100 12017.666328
76 77 12971.678183
76 78 22953.026099
76 79 5261.622143
76 80 15781.417746
76 81 8128.569172
76 82 9202.184233
76 83 7167.355216
76 84 23660.290335
76 85 12345.421639
76 86 21228.654207
76 87 13154.829028
76 88 20483.312658
76 89 21669.063309
76 90 13160.851724
76 91 5662.454488
76 92 3435.465379
76 93 29713.190671
76 94 13913.816055
76 95 5228.255529
76 96 4606.244895
76 97 12015.574410
76 98 24189.200920
76 99 12459.567411
76 100 6710.050659
77 78 35544.902180
77 79 14614.750117
77 80 25428.154025
77 81 13874.209083
77 82 21155.636593
77 83 17001.471749
77 84 33575.905452
77 85 18484.756379
77 86 24257.202621
77 87 6511.240560
77 88 7513.545632
77 89 30600.049447
77 90 11585.351902
77 91 7309.896369
77 92 9772.335659
77 93 27302.578892
77 94 17720.440507
77 95 16634.905471
77 96 17440.658832
77 97 16666.813984
77 98 27988.926448
77 99 9167.845537
77 100 14542.962121
78 79 21289.483405
78 80 14475.578304
78 81 23546.107147
78 82 18864.772684
78 83 23496.633022
78 84 12888.868828
78 85 21793.853964
78 86 27177.032011
78 87 33432.458851
78 88 42973.499928
78 89 15511.733477
78 90 30112.298615
78 91 28423.189409
78 92 25818.621012
78 93 39398.619471
78 94 24744.111015
78 95 18967.450799
78 96 19289.417576
78 97 29894.574118
78 98 27022.869512
78 99 34657.722066
78 100 21976.242256
79 80 11326.183688
79 81 3580.079200
79 82 12560.993242
79 83 12033.336699
79 84 19468.839855
79 85 7102.518590
79 86 16085.991524
79 87 12254.189204
79 88 21847.862739
79 89 17029.011131
79 90 10130.073255
79 91 8254.229596
79 92 5709.772564
79 93 25336.774929
79 94 8937.426273
79 95 2653.756456
79 96 7508.985850
79 97 17276.632881
79 98 18950.040153
79 99 16817.083680
79 100 1669.659513
80 81 11631.911708
80 82 18453.059597
80 83 20664.171121
80 84 8179.716991
80 85 8063.055425
80 86 12892.718382
80 87 21441.985843
80 88 32190.200040
80 89 5922.134876
80 90 17028.232564
80 91 19567.998646
80 92 17032.504815
80 93 25038.418833
80 94 10705.643012
80 95 10561.687201
80 96 15031.610339
80 97 27007.553482
80 98 13487.573851
80 99 28040.925421
80 100 10947.216663
81 82 16120.685465
81 83 15232.316863
81 84 19727.648194
81 85 4980.870856
81 86 13236.331600
81 87 10040.436690
81 88 20566.006202
81 89 16738.728120
81 90 6845.434872
81 91 8995.337917
81 92 7076.520826
81 93 21824.557706
81 94 5828.705095
81 95 6060.479725
81 96 11052.570940
81 97 19908.987197
81 98 16429.662962
81 99 18024.959571
81 100 1991.022825
82 83 5003.086036
82 84 24599.873906
82 85 18874.611754
82 86 27909.121913
82 87 22321.734742
82 88 28447.751099
82 89 24026.922584
82 90 22118.558803
82 91 14177.245575
82 92 12528.022993
82 93 37882.753006
82 94 21282.609617
82 95 10476.991082
82 96 5077.742181
82 97 11042.387257
82 98 30166.211610
82 99 17005.422485
82 100 14221.926337
83 84 27709.406134
83 85 19059.570799
83 86 28110.385412
83 87 19248.191802
83 88 24035.611714
83 89 26523.730001
83 90 20159.755639
83 91 10623.664098
83 92 9748.943671
83 93 36878.709964
83 94 20934.023237
83 95 10848.763037
83 96 5633.139342
83 97 6644.427630
83 98 30848.198480
83 99 12029.218337
83 100 13637.949227
84 85 15637.299883
84 86 16876.937521
84 87 29314.683963
84 88 40217.784979
84 89 3901.721046
84 90 24555.873827
84 91 27721.940716
84 92 25158.685853
84 93 28722.840942
84 94 17733.837611
84 95 18447.129924
84 96 22168.283803
84 97 34273.802494
84 98 15521.606124
84 99 36055.032334
84 100 19125.879931
85 86 9096.649463
85 87 13701.393133
85 88 24706.278828
85 89 12286.148626
85 90 8992.994470
85 91 13973.504301
85 92 11948.537525
85 93 19553.434160
85 94 3035.106328
85 95 8452.411451
85 96 14082.928763
85 97 24354.442262
85 98 11847.787557
85 99 22995.799684
85 100 5677.582961
86 87 18097.242161
86 88 28828.394211
86 89 12996.757170
86 90 12716.054181
86 91 21729.699921
86 92 20219.014655
86 93 12226.915376
86 94 7435.093150
86 95 17541.797036
86 96 23175.326476
86 97 33136.705706
86 98 3772.735387
86 99 30642.946088
86 100 14528.590685
87 88 11105.388282
87 89 25974.606212
87 90 5420.868548
87 91 8687.264077
87 92 9796.130512
87 93 20930.559978
87 94 12209.043269
87 95 14806.834013
87 96 17679.425330
87 97 20929.680440
87 98 21864.750686
87 99 14894.715703
87 100 11458.600020
88 89 36991.121184
88 90 16431.022475
88 91 14820.863572
88 92 17271.293751
88 93 28833.074892
88 94 23312.811026
88 95 24016.136781
88 96 24926.592544
88 97 22445.890285
88 98 32593.561579
88 99 13897.593009
88 100 21555.038035
89 90 21036.859773
89 91 25185.976056
89 92 22727.582021
89 93 24939.599579
89 94 14112.329948
89 95 16463.511278
89 96 20892.728957
89 97 32913.658612
89 98 11865.989013
89 99 33831.402955
89 100 16424.721034
90 91 10778.560551
90 92 10499.478978
90 93 17240.630916
90 94 6989.781278
90 95 12761.339882
90 96 17091.317302
90 97 23364.085781
90 98 16473.946133
90 99 18869.345767
90 100 8762.234293
91 92 2663.509858
91 93 28019.128015
91 94 14372.919225
91 95 9765.041294
91 96 10157.513698
91 97 12635.602233
91 98 25168.251795
91 99 9038.039961
91 100 8785.522970
92 93 27544.121964
92 94 12784.952972
92 95 7101.566851
92 96 8040.389279
92 97 13165.128999
92 98 23495.571483
92 99 11181.499142
92 100 6466.908859
93 94 16752.782753
93 95 27482.939520
93 96 32845.609625
93 97 40582.810834
93 98 13309.632119
93 99 35737.594715
93 100 23669.265719
94 95 10811.496932
94 96 16333.687887
94 97 25736.149606
94 98 10795.836178
94 99 23358.946744
94 100 7300.465867
95 96 5634.079004
95 97 16738.390114
95 98 20068.366789
95 99 17619.197222
95 100 4069.624324
96 97 12107.308059
96 98 25663.324740
96 99 15375.976254
96 100 9176.482312
97 98 36188.217740
97 99 8657.105711
97 100 18693.415596
98 99 34148.856787
98 100 17494.817893
99 100 17643.830076
0.000000 17.120252 14.879106 16.176006 12.137776 16.456587 13.806423 11.037128 13.775115 12.628608 12.412856 16.229241 15.229278 14.132377 12.177920 18.585536 18.610083 12.839390 16.153928 17.794895 19.548473 19.196032 13.848157 11.626430 17.967514 11.138172 11.588243 13.558281 18.477586 15.827812 15.861777 19.258380 15.750783 10.099774 18.093773 16.088084 14.799137 12.684402 12.580964 14.810095 12.273415 10.486023 11.692418 12.584463 11.979101 16.056931 18.237036 18.106150 18.022370 17.081134 18.593779 17.810845 12.037969 19.933432 10.936245 16.506185 12.151765 12.438731 13.396878 11.978623 15.068334 19.507580 13.946072 15.844648 16.065372 17.146429 14.015364 18.586910 19.204850 17.508389 12.855917 17.968158 11.427658 15.045502 16.106880 17.037967 13.833399 17.286834 18.872847 10.558483 11.382163 18.630650 14.217465 14.113142 19.591413 17.502453 19.809971 12.335158 10.962268 13.845822 15.002726 15.702559 19.766316 14.928552 14.008829 19.949903 12.609980 16.653247 19.642566 16.711510 
